time_utc,station_id,measured_doppler_hz,theoretical_before_hz,theoretical_after_hz,residual_before_hz,residual_after_hz,improvement_hz
2014-01-02 23:41:23.500000+00:00,26,2643.694104195,-684.527829170227,-682.9899892807007,3328.221933365227,3326.6840934757006,1.5378398895263672
2014-01-02 23:41:28.500000+00:00,26,2641.130179405,-685.6859188079834,-684.1480073928833,3326.8160982129834,3325.2781867978833,1.5379114151000977
2014-01-02 23:41:33.500000+00:00,26,2638.490397453,-686.8439989089966,-685.3060140609741,3325.3343963619964,3323.796411513974,1.537984848022461
2014-01-02 23:41:38.500000+00:00,26,2635.918324471,-688.0020885467529,-686.4640340805054,3323.9204130177527,3322.382358551505,1.5380544662475586
2014-01-02 23:41:43.500000+00:00,26,2633.216921806,-689.1601791381836,-687.6220502853394,3322.3771009441834,3320.838972091339,1.5381288528442383
2014-01-02 23:41:48.500000+00:00,26,2630.571409225,-690.3182592391968,-688.7800598144531,3320.889668464197,3319.351469039453,1.5381994247436523
2014-01-02 23:41:53.500000+00:00,26,2627.903029442,-691.4763479232788,-689.9380769729614,3319.3793773652787,3317.8411064149614,1.5382709503173828
2014-01-02 23:41:58.500000+00:00,26,2625.223585129,-692.6344375610352,-691.096095085144,3317.8580226900353,3316.3196802141442,1.5383424758911133
2014-01-02 23:42:03.500000+00:00,26,2622.543257713,-693.792519569397,-692.2541027069092,3316.335777282397,3314.797360419909,1.538416862487793
2014-01-02 23:42:08.500000+00:00,26,2619.714993477,-694.9506072998047,-693.4121189117432,3314.6656007768047,3313.127112388743,1.5384883880615234
2014-01-02 23:42:13.500000+00:00,26,2617.045117378,-505.1543321609497,-694.5701360702515,3122.19944953895,3311.6152534482517,-189.41580390930176
2014-01-02 23:42:18.500000+00:00,26,2614.233553886,-466.18750286102295,-695.7281446456909,3080.421056747023,3309.961698531691,-229.54064178466797
2014-01-02 23:42:23.500000+00:00,26,2611.490987778,-466.973539352417,-468.3742980957031,3078.464527130417,3079.865285873703,-1.4007587432861328
2014-01-02 23:42:28.500000+00:00,26,2608.662846565,-467.7595748901367,-466.9043273925781,3076.422421455137,3075.5671739575782,0.8552474975585938
2014-01-02 23:42:33.500000+00:00,26,2605.844498634,-468.54561138153076,-467.6903238296509,3074.390110015531,3073.534822463651,0.8552875518798828
2014-01-02 23:42:38.500000+00:00,26,2603.079265594,-627.657154083252,-626.8018255233765,3230.736419677252,3229.8810911173764,0.8553285598754883
2014-01-02 23:42:43.500000+00:00,26,2600.229952812,-734.6233730316162,-733.7680044174194,3334.8533258436164,3333.9979572294196,0.8553686141967773
2014-01-02 23:42:48.500000+00:00,26,2597.399421692,-735.8277339935303,-734.9723262786865,3333.2271556855303,3332.3717479706866,0.85540771484375
2014-01-02 23:42:53.500000+00:00,26,2594.53514576,-737.0320854187012,-736.1766357421875,3331.567231178701,3330.7117815021875,0.8554496765136719
2014-01-02 23:42:58.500000+00:00,26,2591.661916733,-738.2364454269409,-737.3809547424316,3329.898362159941,3329.0428714754316,0.8554906845092773
2014-01-02 23:43:03.500000+00:00,26,2588.770340919,-739.440803527832,-738.5852737426758,3328.211144446832,3327.3556146616756,0.85552978515625
2014-01-02 23:43:08.500000+00:00,26,2585.880757332,-740.6451549530029,-739.7895860671997,3326.525912285003,3325.6703433991997,0.8555688858032227
2014-01-02 23:43:13.500000+00:00,26,2582.967514038,-741.8495149612427,-740.9939050674438,3324.8170289992427,3323.961419105444,0.8556098937988281
2014-01-02 23:43:18.500000+00:00,26,2580.02512455,-743.0538749694824,-742.1982259750366,3323.0789995194823,3322.2233505250365,0.8556489944458008
2014-01-02 23:43:23.500000+00:00,26,2577.079129219,-744.2582263946533,-743.4025354385376,3321.3373556136535,3320.4816646575377,0.8556909561157227
2014-01-02 23:43:28.500000+00:00,26,2574.158500671,-745.4625864028931,-744.6068563461304,3319.6210870738932,3318.7653570171306,0.8557300567626953
2014-01-02 23:43:33.500000+00:00,26,2571.174231529,-746.6669464111328,-745.8111772537231,3317.8411779401326,3316.985408782723,0.855769157409668
2014-01-02 23:43:38.500000+00:00,26,2568.131881714,-747.8712968826294,-747.0154876708984,3316.0031785966294,3315.1473693848984,0.855809211730957
2014-01-02 23:43:43.500000+00:00,26,2565.143321037,-749.0756568908691,-748.2198066711426,3314.218977927869,3313.3631277081427,0.8558502197265625
2014-01-02 23:43:48.500000+00:00,26,2562.121279716,-750.2800168991089,-749.424126625061,3312.401296615109,3311.545406341061,0.8558902740478516
2014-01-02 23:43:53.500000+00:00,26,2559.068583488,-751.4843673706055,-750.628436088562,3310.5529508586055,3309.697019576562,0.855931282043457
2014-01-02 23:43:58.500000+00:00,26,2556.010502815,-752.6887273788452,-751.8327550888062,3308.6992301938453,3307.8432579038063,0.8559722900390625
2014-01-02 23:44:03.500000+00:00,26,2552.99293232,-753.893087387085,-753.0370750427246,3306.886019707085,3306.0300073627245,0.8560123443603516
2014-01-02 23:44:08.500000+00:00,26,2549.878362656,-755.0974397659302,-754.2413883209229,3304.97580242193,3304.1197509769227,0.8560514450073242
2014-01-03 20:04:14.500000+00:00,25,-177.509757041,1982.041368484497,2004.1957139968872,2159.551125525497,2181.705471037887,-22.154345512390137
2014-01-03 20:04:19.500000+00:00,25,-168.568603515,1982.040927886963,2004.1959104537964,2150.609531401963,2172.7645139687966,-22.154982566833496
2014-01-03 20:04:24.500000+00:00,25,-159.609431266,1982.040488243103,2004.196105003357,2141.649919509103,2163.8055362693567,-22.155616760253906
2014-01-03 20:04:29.500000+00:00,25,-150.722866057,1982.0400485992432,2004.1963005065918,2132.762914656243,2154.9191665635917,-22.156251907348633
2014-01-03 20:04:34.500000+00:00,25,-141.738604545,1982.0396099090576,2004.1964979171753,2123.7782144540574,2145.935102462175,-22.156888008117676
2014-01-03 20:04:39.500000+00:00,25,-132.943874358,1982.0391721725464,2004.1966905593872,2114.9830465305463,2137.140564917387,-22.15751838684082
2014-01-03 20:04:44.500000+00:00,25,-124.024804114,1982.0387315750122,2004.196888923645,2106.063535689012,2128.221693037645,-22.158157348632812
2014-01-03 20:04:49.500000+00:00,25,-115.223549842,1982.0382919311523,2004.197081565857,2097.2618417731524,2119.420631407857,-22.15878963470459
2014-01-03 20:04:54.500000+00:00,25,-106.418664931,1982.0378551483154,2004.1972799301147,2088.4565200793154,2110.6159448611147,-22.159424781799316
2014-01-03 20:04:59.500000+00:00,25,-97.582797049,1982.037413597107,2004.1974725723267,2079.620210646107,2101.7802696213266,-22.160058975219727
2014-01-03 20:05:04.500000+00:00,25,-88.843459128,1982.03697681427,2004.1976709365845,2070.88043594227,2093.0411300645846,-22.160694122314453
2014-01-03 20:05:09.500000+00:00,25,-80.096085547,1982.0365371704102,2004.1978635787964,2062.13262271741,2084.293949125796,-22.16132640838623
2014-01-03 20:05:14.500000+00:00,25,-71.279784202,1982.0360956192017,2004.1980609893799,2053.3158798212016,2075.47784519138,-22.161965370178223
2014-01-03 20:05:19.500000+00:00,25,-62.509116172,1982.0356588363647,2004.1982583999634,2044.5447750083647,2066.7073745719636,-22.16259956359886
2014-01-03 20:05:24.500000+00:00,25,-53.805818557,1982.0352191925049,2004.1984510421753,2035.841037749505,2058.004269599175,-22.163231849670183
2014-01-03 20:05:29.500000+00:00,25,-45.099976539,1982.0347805023193,2004.1986474990845,2027.1347570413193,2049.2986240380847,-22.163866996765364
2014-01-03 20:05:34.500000+00:00,25,-36.407471656,1982.034342765808,2004.1988439559937,2018.4418144218082,2040.6063156119938,-22.164501190185547
2014-01-03 20:05:39.500000+00:00,25,-27.758583068,1982.0339040756226,2004.1990404129028,2009.7924871436226,2031.9576234809028,-22.165136337280273
2014-01-03 20:05:44.500000+00:00,25,-19.104011535,1982.0334644317627,2004.1992349624634,2001.1374759667626,2023.3032464974633,-22.165770530700684
2014-01-03 20:05:49.500000+00:00,25,-10.466963767,1982.0330257415771,2004.1994314193726,1992.499989508577,2014.6663951863725,-22.16640567779541
2014-01-03 20:05:54.500000+00:00,25,-1.807968139,1982.0325860977173,2004.199625968933,1983.8405542367173,2006.007594107933,-22.16703987121582
2014-01-03 20:05:59.500000+00:00,25,6.893314362,1982.032148361206,2004.1998233795166,1975.138833999206,1997.3065090175166,-22.167675018310547
2014-01-03 20:06:04.500000+00:00,25,15.49730587,1982.0317077636719,2004.2000188827515,1966.5344018936719,1988.7027130127515,-22.16831111907959
2014-01-03 20:06:09.500000+00:00,25,24.09369278,1982.0312700271606,2004.200213432312,1957.9375772471606,1980.106520652312,-22.168943405151367
2014-01-03 20:06:14.500000+00:00,25,32.666669846,1982.030831336975,2004.2004098892212,1949.364161490975,1971.533740043221,-22.169578552246094
2014-01-03 20:06:19.500000+00:00,25,41.200255394,1982.0303916931152,2004.2006044387817,1940.8301362991153,1963.0003490447818,-22.170212745666504
2014-01-03 20:06:24.500000+00:00,25,49.741176605,1982.0299549102783,2004.2008028030396,1932.2887783052784,1954.4596261980396,-22.17084789276123
2014-01-03 20:06:29.500000+00:00,25,58.214844704,1982.0295152664185,2004.2009973526,1923.8146705624185,1945.9861526486002,-22.17148208618164
2014-01-03 20:06:34.500000+00:00,25,66.739597321,1982.0290756225586,2004.2011909484863,1915.2894783015586,1937.4615936274863,-22.172115325927734
2014-01-03 20:06:39.500000+00:00,25,75.256110191,1982.0286350250244,2004.2013864517212,1906.7725248340244,1928.9452762607211,-22.172751426696777
2014-01-03 20:06:44.500000+00:00,25,83.722465515,1982.0281991958618,2004.2015838623047,1898.3057336808617,1920.4791183473046,-22.17338466644287
2014-01-03 20:06:49.500000+00:00,25,92.180267334,1982.0277585983276,2004.2017793655396,1889.8474912643276,1912.0215120315395,-22.174020767211914
2014-01-03 20:06:54.500000+00:00,25,100.623495102,1982.0273208618164,2004.2019739151,1881.4038257598163,1903.5784788131,-22.17465305328369
2014-01-03 20:06:59.500000+00:00,25,109.065958977,1982.0268840789795,2004.202172279358,1872.9609251019795,1895.1362133023579,-22.175288200378418
2014-01-03 20:07:04.500000+00:00,25,117.518054008,1982.0264444351196,2004.2023649215698,1864.5083904271196,1886.6843109135698,-22.175920486450195
2014-01-03 20:07:09.500000+00:00,25,125.902400017,1982.0260047912598,2004.2025632858276,1856.1236047742598,1878.3001632688276,-22.17655849456787
2014-01-03 20:07:14.500000+00:00,25,134.350840569,1982.0255641937256,2004.2027559280396,1847.6747236247256,1869.8519153590396,-22.177191734313965
2014-01-03 20:07:19.500000+00:00,25,142.814865112,1982.0251274108887,2004.202953338623,1839.2102622988887,1861.388088226623,-22.177825927734375
2014-01-03 20:07:24.500000+00:00,25,151.021621704,1982.0246868133545,2004.2031469345093,1831.0030651093546,1853.1815252305094,-22.178460121154785
2014-01-03 20:07:29.500000+00:00,25,159.323014259,1982.0242490768433,2004.2033443450928,1822.7012348178432,1844.8803300860927,-22.17909526824951
2014-01-03 20:07:34.500000+00:00,25,167.709842682,1982.0238103866577,2004.2035417556763,1814.3139677046577,1836.4936990736762,-22.179731369018555
2014-01-03 20:07:39.500000+00:00,25,175.979809761,1982.0233707427979,2004.2037343978882,1806.0435609817978,1828.2239246368881,-22.180363655090332
2014-01-03 20:07:44.500000+00:00,25,184.268772125,1982.0229320526123,2004.2039289474487,1797.7541599276124,1819.9351568224488,-22.180996894836426
2014-01-03 20:07:49.500000+00:00,25,192.509767532,1982.022494316101,2004.2041273117065,1789.512726784101,1811.6943597797065,-22.18163299560547
2014-01-03 20:07:54.500000+00:00,25,200.750691414,1982.0220556259155,2004.2043237686157,1781.2713642119156,1803.4536323546158,-22.182268142700195
2014-01-03 20:07:59.500000+00:00,25,209.041912079,1982.0216159820557,2004.2045183181763,1772.9797039030557,1795.1626062391763,-22.182902336120605
2014-01-03 20:08:04.500000+00:00,25,217.229541779,1982.0211763381958,2004.2047138214111,1764.7916345591957,1786.975172042411,-22.183537483215332
2014-01-03 20:08:09.500000+00:00,25,225.540198326,1982.020739555359,2004.204909324646,1756.480541229359,1778.6647109986461,-22.18416976928711
2014-01-03 20:08:14.500000+00:00,25,233.732871056,1982.020299911499,2004.2051038742065,1748.287428855499,1770.4722328182065,-22.18480396270752
2014-01-03 20:08:19.500000+00:00,25,241.89233017,1982.0198612213135,2004.2053003311157,1740.1275310513136,1762.3129701611158,-22.185439109802246
2014-01-03 20:08:24.500000+00:00,25,250.077265739,1982.0194253921509,2004.205496788025,1731.9421596531508,1754.1282310490249,-22.186071395874023
2014-01-03 20:08:29.500000+00:00,25,258.204957008,1982.0189847946167,2004.2056913375854,1723.8140277866166,1746.0007343295854,-22.18670654296875
2014-01-03 20:08:34.500000+00:00,25,266.405935287,1982.0185451507568,2004.205885887146,1715.612609863757,1737.799950600146,-22.18734073638916
2014-01-03 20:08:39.500000+00:00,25,274.463569641,1982.0181064605713,2004.2060842514038,1707.5545368195712,1729.7425146104038,-22.18797779083252
2014-01-03 20:08:44.500000+00:00,25,282.548439026,1982.01766872406,2004.2062788009644,1699.4692296980602,1721.6578397749645,-22.188610076904297
2014-01-03 20:08:49.500000+00:00,25,290.646222115,1982.0172271728516,2004.2064723968506,1691.3710050578516,1713.5602502818506,-22.189245223999023
2014-01-03 20:08:54.500000+00:00,25,298.722493172,1982.0167922973633,2004.206669807434,1683.2942991253633,1705.484176635434,-22.1898775100708
2014-01-03 20:08:59.500000+00:00,25,306.752586365,1982.0163507461548,2004.2068643569946,1675.2637643811547,1697.4542779919946,-22.190513610839844
2014-01-03 20:09:04.500000+00:00,25,314.944785118,1982.0159139633179,2004.2070608139038,1667.0711288453178,1689.2622756959038,-22.191146850585938
2014-01-03 20:09:09.500000+00:00,25,322.907857895,1982.015474319458,2004.2072553634644,1659.107616424458,1681.2993974684643,-22.191781044006348
2014-01-03 20:09:14.500000+00:00,25,330.979728699,1982.015037536621,2004.2074518203735,1651.035308837621,1673.2277231213734,-22.19241428375244
2014-01-03 20:09:19.500000+00:00,25,338.917174339,1982.0145978927612,2004.207646369934,1643.0974235537612,1665.290472030934,-22.19304847717285
2014-01-03 20:09:24.500000+00:00,25,347.00422287,1982.0141592025757,2004.2078428268433,1635.0099363325758,1657.2036199568433,-22.193683624267578
2014-01-03 20:09:29.500000+00:00,25,355.457490921,1982.0137205123901,2004.2080373764038,1626.55622959139,1648.7505464554038,-22.194316864013672
2014-01-03 20:09:34.500000+00:00,25,363.886675835,1982.0132818222046,2004.2082347869873,1618.1266059872046,1640.3215589519873,-22.194952964782715
2014-01-03 20:09:39.500000+00:00,25,372.372774124,1982.0128421783447,2004.2084283828735,1609.6400680543447,1631.8356542588735,-22.19558620452881
2014-01-03 20:09:44.500000+00:00,25,380.758797646,1982.0124044418335,2004.208625793457,1601.2536067958335,1623.449828147457,-22.196221351623535
2014-01-03 20:09:49.500000+00:00,25,389.209985733,1982.011965751648,2004.208821296692,1592.801980018648,1614.998835563692,-22.196855545043945
2014-01-03 20:09:54.500000+00:00,25,397.695979118,1982.011526107788,2004.2090158462524,1584.3155469897881,1606.5130367282525,-22.197489738464355
2014-01-03 20:09:59.500000+00:00,25,405.987478256,1982.0110893249512,2004.2092123031616,1576.0236110689511,1598.2217340471616,-22.19812297821045
2014-01-03 20:10:04.500000+00:00,25,414.408956528,1982.01065158844,2004.2094087600708,1567.6016950604399,1589.8004522320707,-22.19875717163086
2014-01-03 20:10:09.500000+00:00,25,422.823462486,1982.01021194458,2004.209602355957,1559.1867494585802,1581.386139869957,-22.199390411376953
2014-01-03 20:10:14.500000+00:00,25,431.213215828,1982.0097732543945,2004.209797859192,1550.7965574263944,1572.9965820311918,-22.200024604797363
2014-01-03 20:10:19.500000+00:00,25,439.527042389,1982.0093355178833,2004.2099952697754,1542.4822931288834,1564.6829528807755,-22.20065975189209
2014-01-03 20:10:24.500000+00:00,25,447.937720299,1982.0088968276978,2004.2101907730103,1534.0711765286978,1556.2724704740103,-22.2012939453125
2014-01-03 20:10:29.500000+00:00,25,456.203144073,1982.008457183838,2004.2103843688965,1525.805313110838,1548.0072402958965,-22.201927185058594
2014-01-03 20:10:34.500000+00:00,25,464.43871212,1982.008020401001,2004.21058177948,1517.569308281001,1539.77186965948,-22.202561378479004
2014-01-03 20:10:39.500000+00:00,25,472.731074333,1982.007580757141,2004.2107772827148,1509.2765064241412,1531.479702949715,-22.20319652557373
2014-01-03 20:10:44.500000+00:00,25,481.032519341,1982.0071420669556,2004.2109727859497,1500.9746227259557,1523.1784534449498,-22.20383071899414
2014-01-03 20:10:49.500000+00:00,25,489.277162552,1982.0067043304443,2004.2111682891846,1492.7295417784444,1514.9340057371846,-22.204463958740234
2014-01-03 20:10:54.500000+00:00,25,497.535004616,1982.006266593933,2004.2113628387451,1484.4712619779332,1506.6763582227452,-22.20509624481201
2014-01-03 20:10:59.500000+00:00,25,505.745472908,1982.0058279037476,2004.21155834198,1476.2603549957475,1498.46608543398,-22.205730438232422
2014-01-03 20:11:04.500000+00:00,25,513.971234322,1982.0053882598877,2004.2117557525635,1468.0341539378878,1490.2405214305636,-22.20636749267578
2014-01-03 20:11:09.500000+00:00,25,522.175393105,1982.0049514770508,2004.2119512557983,1459.8295583720508,1482.0365581507983,-22.20699977874756
2014-01-03 20:11:14.500000+00:00,25,530.349598885,1982.0045108795166,2004.2121467590332,1451.6549119945166,1473.8625478740332,-22.2076358795166
2014-01-03 20:11:19.500000+00:00,25,538.533500671,1982.0040740966797,2004.212342262268,1443.4705734256797,1465.678841591268,-22.20826816558838
2014-01-03 20:11:24.500000+00:00,25,546.721589088,1982.0036363601685,2004.2125396728516,1435.2820472721685,1457.4909505848516,-22.208903312683105
2014-01-03 20:11:29.500000+00:00,25,554.972229004,1982.003197669983,2004.2127332687378,1427.030968665983,1449.2405042647379,-22.209535598754883
2014-01-03 20:11:34.500000+00:00,25,563.022948265,1982.0027561187744,2004.212926864624,1418.9798078537744,1441.189978599624,-22.21017074584961
2014-01-03 20:11:39.500000+00:00,25,571.078625679,1982.0023183822632,2004.2131233215332,1410.9236927032632,1433.1344976425332,-22.21080493927002
2014-01-03 20:11:44.500000+00:00,25,579.152169228,1982.0018815994263,2004.2133207321167,1402.8497123714262,1425.0611515041167,-22.21143913269043
2014-01-03 20:11:49.500000+00:00,25,587.206147194,1982.0014419555664,2004.213514328003,1394.7952947615663,1417.0073671340028,-22.212072372436523
2014-01-03 20:11:54.500000+00:00,25,595.256081581,1982.0010051727295,2004.2137098312378,1386.7449235917295,1408.9576282502378,-22.2127046585083
2014-01-03 20:11:59.500000+00:00,25,603.300032616,1982.0005674362183,2004.2139072418213,1378.7005348202183,1400.9138746258213,-22.213339805603027
2014-01-03 20:12:04.500000+00:00,25,611.347775459,1982.0001287460327,2004.2141027450562,1370.6523532870328,1392.8663272860563,-22.213973999023438
2014-01-03 20:12:09.500000+00:00,25,619.477012634,1981.9996871948242,2004.2142963409424,1362.5226745608243,1384.7372837069424,-22.214609146118164
2014-01-03 20:12:14.500000+00:00,25,627.450774193,1981.9992504119873,2004.2144918441772,1354.5484762189872,1376.763717651177,-22.21524143218994
2014-01-03 20:12:19.500000+00:00,25,635.429022789,1981.998812675476,2004.2146883010864,1346.569789886476,1368.7856655120863,-22.21587562561035
2014-01-03 20:12:24.500000+00:00,25,643.455018044,1981.9983730316162,2004.2148818969727,1338.543354987616,1360.7598638529726,-22.216508865356445
2014-01-03 20:12:29.500000+00:00,25,651.401249886,1981.9979362487793,2004.2150793075562,1330.5966863627793,1352.8138294215562,-22.217143058776855
2014-01-03 20:12:34.500000+00:00,25,659.322026253,1981.9974956512451,2004.2152729034424,1322.6754693982452,1344.8932466504425,-22.217777252197266
2014-01-03 20:12:39.500000+00:00,25,667.327121735,1981.997057914734,2004.2154703140259,1314.669936179734,1336.888348579026,-22.218412399291992
2014-01-03 20:12:44.500000+00:00,25,675.241286278,1981.9966192245483,2004.2156658172607,1306.7553329465484,1328.9743795392608,-22.219046592712402
2014-01-03 20:12:49.500000+00:00,25,683.131726265,1981.9961824417114,2004.2158613204956,1298.8644561767114,1321.0841350554956,-22.21967887878418
2014-01-03 20:12:54.500000+00:00,25,691.079401016,1981.9957427978516,2004.2160568237305,1290.9163417818515,1313.1366558077304,-22.220314025878906
2014-01-03 20:12:59.500000+00:00,25,698.96205616,1981.9953060150146,2004.2162523269653,1283.0332498550147,1305.2541961669654,-22.220946311950684
2014-01-03 20:13:04.500000+00:00,25,706.842036247,1981.9948663711548,2004.2164478302002,1275.1528301241547,1297.3744115832,-22.22158145904541
2014-01-03 20:13:09.500000+00:00,25,714.619631767,1981.9944286346436,2004.2166423797607,1267.3747968676435,1289.5970106127606,-22.222213745117188
2014-01-03 20:13:14.500000+00:00,25,722.540843964,1981.993989944458,2004.21683883667,1259.453145980458,1281.67599487267,-22.222848892211914
2014-01-03 20:13:19.500000+00:00,25,730.336310387,1981.9935522079468,2004.217035293579,1251.6572418209466,1273.880724906579,-22.223483085632324
2014-01-03 20:13:24.500000+00:00,25,738.154333115,1981.9931154251099,2004.217230796814,1243.8387823101098,1266.0628976818139,-22.2241153717041
2014-01-03 20:13:29.500000+00:00,25,745.955239296,1981.99267578125,2004.2174263000488,1236.03743648525,1258.2621870040489,-22.224750518798828
2014-01-03 20:13:34.500000+00:00,25,753.816176414,1981.992238998413,2004.2176218032837,1228.176062584413,1250.4014453892837,-22.225382804870605
2014-01-03 20:13:39.500000+00:00,25,761.558466911,1981.9918012619019,2004.2178173065186,1220.433334350902,1242.6593503955187,-22.2260160446167
2014-01-03 20:13:44.500000+00:00,25,769.283220291,1981.9913597106934,2004.218011856079,1212.7081394196935,1234.9347915650792,-22.226652145385742
2014-01-03 20:13:49.500000+00:00,25,777.037682533,1981.9909210205078,2004.2182083129883,1204.9532384875079,1227.1805257799883,-22.22728729248047
2014-01-03 20:13:54.500000+00:00,25,784.74611187,1981.9904851913452,2004.2184028625488,1197.2443733213452,1219.4722909925488,-22.227917671203613
2014-01-03 20:13:59.500000+00:00,25,792.452118874,1981.9900455474854,2004.218599319458,1189.5379266734853,1211.766480445458,-22.228553771972656
2014-01-03 20:14:04.500000+00:00,25,800.195670128,1981.9896078109741,2004.2187938690186,1181.793937682974,1204.0231237410185,-22.229186058044434
2014-01-03 20:14:09.500000+00:00,25,807.966571808,1981.9891710281372,2004.2189922332764,1174.0225992201372,1196.2524204252763,-22.22982120513916
2014-01-03 20:14:14.500000+00:00,25,815.598390579,1981.9887313842773,2004.2191848754883,1166.3903408052774,1188.6207942964884,-22.230453491210938
2014-01-03 20:14:19.500000+00:00,25,823.19608593,1981.9882926940918,2004.2193803787231,1158.7922067640918,1181.0232944487232,-22.231087684631348
2014-01-03 20:14:24.500000+00:00,25,830.770894051,1981.9878549575806,2004.219575881958,1151.2169609065804,1173.4486818309579,-22.23172092437744
2014-01-03 20:14:29.500000+00:00,25,838.468826294,1981.9874172210693,2004.2197723388672,1143.5185909270695,1165.7509460448673,-22.23235511779785
2014-01-03 20:14:34.500000+00:00,25,846.075029373,1981.9869804382324,2004.2199668884277,1135.9119510652324,1158.1449375154277,-22.232986450195312
2014-01-03 20:14:39.500000+00:00,25,853.725571632,1981.9865407943726,2004.220163345337,1128.2609691623725,1150.4945917133368,-22.233622550964355
2014-01-03 20:14:44.500000+00:00,25,861.294966698,1981.9861040115356,2004.220359802246,1120.6911373135356,1142.925393104246,-22.23425579071045
2014-01-03 20:14:49.500000+00:00,25,868.87146759,1981.9856643676758,2004.2205543518066,1113.1141967776757,1135.3490867618066,-22.23488998413086
2014-01-03 20:14:54.500000+00:00,25,876.445569038,1981.9852275848389,2004.2207508087158,1105.5396585468388,1127.7751817707158,-22.235523223876953
2014-01-03 20:14:59.500000+00:00,25,884.087310791,1981.9847898483276,2004.220947265625,1097.8974790573275,1120.1336364746248,-22.236157417297363
2014-01-03 20:15:04.500000+00:00,25,891.621452332,1981.9843502044678,2004.2211408615112,1090.3628978724678,1112.5996885295112,-22.236790657043457
2014-01-03 20:15:09.500000+00:00,25,899.185692787,1981.9839134216309,2004.221336364746,1082.798220634631,1105.0356435777462,-22.237422943115234
2014-01-03 20:15:14.500000+00:00,25,906.664477348,1981.9834728240967,2004.2215309143066,1075.3189954760967,1097.5570535663066,-22.23805809020996
2014-01-03 20:15:19.500000+00:00,25,914.152567863,1981.9830360412598,2004.2217292785645,1067.8304681782597,1090.0691614155644,-22.238693237304688
2014-01-03 20:15:24.500000+00:00,25,921.64367485,1981.9825963974,2004.2219219207764,1060.3389215473999,1082.5782470707763,-22.239325523376465
2014-01-03 20:15:29.500000+00:00,25,929.589501381,1981.982159614563,2004.2221183776855,1052.392658233563,1074.6326169966856,-22.23995876312256
2014-01-03 20:15:34.500000+00:00,25,937.561826706,1981.9817218780518,2004.2223148345947,1044.4198951720518,1066.6604881285948,-22.24059295654297
2014-01-03 20:15:39.500000+00:00,25,945.547001839,1981.9812831878662,2004.222511291504,1036.434281348866,1058.6755094525038,-22.241228103637695
2014-01-03 20:15:44.500000+00:00,25,953.450444221,1981.9808435440063,2004.2227039337158,1028.5303993230063,1050.7722597127158,-22.241860389709473
2014-01-03 20:15:49.500000+00:00,25,961.315255165,1981.9804077148438,2004.2229013442993,1020.6651525498437,1042.9076461792993,-22.242493629455566
2014-01-03 20:15:54.500000+00:00,25,969.234661102,1981.9799690246582,2004.2230968475342,1012.7453079226582,1034.9884357455342,-22.243127822875977
2014-01-03 20:15:59.500000+00:00,25,977.086340904,1981.9795293807983,2004.2232904434204,1004.8931884767983,1027.1369495394204,-22.24376106262207
2014-01-03 20:16:04.500000+00:00,25,984.972512245,1981.9790935516357,2004.223487854004,997.0065813066358,1019.250975609004,-22.244394302368164
2014-01-03 20:16:09.500000+00:00,25,992.840155602,1981.9786558151245,2004.2236824035645,989.1385002131245,1011.3835268015645,-22.24502658843994
2014-01-03 20:16:14.500000+00:00,25,1000.677136421,1981.9782152175903,2004.2238788604736,981.3010787965903,1003.5467424394736,-22.2456636428833
2014-01-03 20:16:19.500000+00:00,25,1008.549995422,1981.977777481079,2004.2240734100342,973.427782059079,995.6740779880341,-22.246295928955078
2014-01-03 20:16:24.500000+00:00,25,1016.363089561,1981.9773406982422,2004.2242679595947,965.6142511372421,987.8611783985947,-22.24692726135254
2014-01-03 20:16:29.500000+00:00,25,1024.199244499,1981.9769010543823,2004.2244625091553,957.7776565553822,980.0252180101552,-22.24756145477295
2014-01-03 20:16:34.500000+00:00,25,1031.930504799,1981.9764642715454,2004.224660873413,950.0459594725455,972.2941560744132,-22.248196601867676
2014-01-03 20:16:39.500000+00:00,25,1039.716398239,1981.9760265350342,2004.2248554229736,942.2596282960342,964.5084571839736,-22.248828887939453
2014-01-03 20:16:44.500000+00:00,25,1047.504669189,1981.9755868911743,2004.2250509262085,934.4709177021743,956.7203817372085,-22.24946403503418
2014-01-03 20:16:49.500000+00:00,25,1055.245627403,1981.9751482009888,2004.2252445220947,926.7295207979887,948.9796171190947,-22.250096321105957
2014-01-03 20:16:54.500000+00:00,25,1062.950966835,1981.9747123718262,2004.225440979004,919.0237455368263,941.274474144004,-22.250728607177734
2014-01-03 20:16:59.500000+00:00,25,1070.718621254,1981.9742755889893,2004.225637435913,911.2556543349892,933.5070161819131,-22.251361846923828
2014-01-03 20:17:04.500000+00:00,25,1078.480273247,1981.9738359451294,2004.2258319854736,903.4935626981294,925.7455587384736,-22.25199604034424
2014-01-03 20:17:09.500000+00:00,25,1086.145305634,1981.9733982086182,2004.2260284423828,895.8280925746183,918.0807228083829,-22.25263023376465
2014-01-03 20:17:14.500000+00:00,25,1093.861596107,1981.972960472107,2004.226224899292,888.111364365107,910.364628792292,-22.25326442718506
2014-01-03 20:17:19.500000+00:00,25,1101.529918671,1981.972520828247,2004.2264184951782,880.4426021572472,902.6964998241783,-22.253897666931152
